x,y,z,yaw,mps,change_flag
726249.829900353,5224942.57892063,0,1.98659255107265,0,0
726249.425969809,5224943.49374304,0,1.99826297533746,0,0
726249.011392452,5224944.40378527,0,2.00951966126631,0,0
726248.586599599,5224945.30909873,0,2.01975410529378,0,0
726248.152560675,5224946.21002377,0,2.02886852556689,0,0
726247.710331387,5224947.10694954,0,2.03687413548178,0,0
726247.260939492,5224948.00029917,0,2.04378037843876,0,0
726246.805387139,5224948.89052691,0,2.04960187425,0,0
726246.344662321,5224949.77808327,0,2.0545434168468,0,0
726245.879559846,5224950.66334716,0,2.05876001278285,0,0
726245.410728077,5224951.54664324,0,2.06225605393764,0,0
726244.938811284,5224952.4282946,0,2.06512733388807,0,0
726244.464366922,5224953.30858371,0,2.06758229282617,0,0
726243.987763406,5224954.18770452,0,2.06964834703166,0,0
726243.509344271,5224955.06583937,0,2.07132581192282,0,0
726243.029452781,5224955.94317043,0,2.07268653703838,0,0
726242.54836857,5224956.81984652,0,2.07389376230773,0,0
726242.066226682,5224957.6959406,0,2.07497004075204,0,0
726241.583142189,5224958.5715152,0,2.07591537310122,0,0
726241.099230158,5224959.44663281,0,2.07673082762092,0,0
726240.614604721,5224960.32135543,0,2.07745360242247,0,0
726240.129347299,5224961.19572733,0,2.07812965081281,0,0
726239.643498907,5224962.06977091,0,2.07876181713098,0,0
726239.157098059,5224962.94350721,0,2.07935010217531,0,0
726238.670183269,5224963.81695724,0,2.07989450442309,0,0
726238.182793051,5224964.69014206,0,2.08039685697345,0,0
726237.694964306,5224965.56308181,0,2.08086923483502,0,0
726237.206723301,5224966.43579096,0,2.08131652935748,0,0
726236.718091995,5224967.30828161,0,2.08173875572347,0,0
726236.229092334,5224968.1805659,0,2.08213591175462,0,0
726235.739746265,5224969.05265592,0,2.08250799919681,0,0
726235.250075736,5224969.92456381,0,2.08285520621014,0,0
726234.760102527,5224970.79630159,0,2.08318285842774,0,0
726234.269843748,5224971.66787873,0,2.08349690653736,0,0
726233.779311291,5224972.53930183,0,2.08379766061592,0,0
726233.288516773,5224973.41057736,0,2.08408512336358,0,0
726232.797471813,5224974.28171178,0,2.08435929210619,0,0
726232.306188027,5224975.15271154,0,2.08462016991689,0,0
726231.814677034,5224976.02358311,0,2.08486778177783,0,0
726231.322950426,5224976.89433294,0,2.08510430822528,0,0
