x,y,z,yaw,mps,change_flag
697040.9785033322,5285744.857998866,0.0,-1.408006948704541,3.0,0
697041.3317371347,5285742.889539413,0.0,-1.4149225409542687,3.0,0
697041.5504481114,5285740.901717861,0.0,-1.4590898906553003,3.0,0
697041.7808618561,5285738.915161824,0.0,-1.4693899580806713,3.0,0
697041.8051397253,5285736.916975578,0.0,-1.5558481838825156,3.0,0
697041.446866706,5285734.9545806805,0.0,-1.729475942455763,3.0,0
697040.558862821,5285733.168152182,0.0,-1.9696642732986058,3.0,0
697039.247745041,5285731.669366418,0.0,-2.22616906761126,3.0,0
697037.5590964091,5285730.61571849,0.0,-2.517193896938841,3.0,0
697035.6336693898,5285730.0978991175,0.0,-2.7932726326216564,3.0,0
697033.644565087,5285729.898929503,0.0,-2.9743509595834636,3.0,0
697031.6541512994,5285729.721839482,0.0,-3.033885413851003,3.0,0
697029.7866090143,5285729.041534907,0.0,-2.8514321849413493,3.0,0
697028.294119,5285727.721721288,0.0,-2.5536895416460563,3.0,0
697027.1900322317,5285726.060187954,0.0,-2.2840128493829432,3.0,0
697026.5730657884,5285724.166243614,0.0,-2.012513751198691,3.0,0
697026.5674946326,5285722.177085527,0.0,-1.7134022847466381,3.0,0
697027.1597462974,5285720.276350018,0.0,-1.4086064527643103,3.0,0
697028.2986694389,5285718.646549731,0.0,-1.1031973685064713,3.0,0
697028.4929904946,5285718.7039201325,0.0,-1.0500701977322162,3.0,0
697027.4587927578,5285720.355713973,0.0,-1.0706501767691137,3.0,0
697026.7237523729,5285722.2097638175,0.0,-0.794400439974309,3.0,0
697026.2810128082,5285723.299879441,0.0,-0.4932252417481031,3.0,0
697028.1470596896,5285723.14763357,0.0,-0.2521349489221052,3.0,0
697026.2424910176,5285723.716328015,0.0,-0.09399391184749106,3.0,0
697024.284950698,5285723.802153252,0.0,0.06733263561029545,3.0,0
697022.3078807637,5285723.525596629,0.0,0.09649356160158007,3.0,0
697021.4619434461,5285723.317069211,0.0,0.10677659884574453,3.0,0
697023.3198138068,5285723.459278967,0.0,0.10655762018499537,3.0,0
697025.182747993,5285723.4755243715,0.0,0.10657938988783933,3.0,0
697027.0747015341,5285723.906549582,0.0,0.10663815680790734,3.0,0
